comparaciones,tiempo,cantidad
200,0.0005132999795023352,200
200,-0.001139200001489371,200
200,0.00017600000137463212,200
200,-8.430000161752105e-05,200
200,0.00012579999747686088,200
200,-0.0009824000007938594,200
200,-0.00131720001809299,200
200,-9.68000094871968e-05,200
200,0.00026539998361840844,200
200,0.002526299998862669,200
200,0.00022690001060254872,200
200,-0.00075559999095276,200
200,4.3899985030293465e-05,200
200,2.5999994250014424e-05,200
200,0.00014239997835829854,200
200,0.00016060000052675605,200
200,-0.00016140000661835074,200
200,1.5199999324977398e-05,200
200,0.0004304000176489353,200
200,0.00030300000798888505,200
200,-0.0003453000099398196,200
200,0.00048640003660693765,200
200,-5.9499958297237754e-05,200
200,0.0002004000125452876,200
200,2.230002428404987e-05,200
200,-9.540002793073654e-05,200
200,3.179998020641506e-05,200
200,0.00011179997818544507,200
200,-4.880002234131098e-05,200
200,-0.0004797999863512814,200
200,5.9600017266348004e-05,200
200,0.0011937999806832522,200
200,-0.0004130000015720725,200
200,0.0009004000166896731,200
200,-0.00030629997490905225,200
200,-2.4900014977902174e-05,200
200,0.00012599999899975955,200
200,0.00012959996820427477,200
200,0.0001556000206619501,200
200,-0.00030960002914071083,200
200,-5.089998012408614e-05,200
200,2.069998299703002e-05,200
200,8.47000046633184e-05,200
200,-0.00037880000309087336,200
200,-0.00019960003555752337,200
200,0.00020749997929669917,200
200,0.00011729999096132815,200
200,-7.120001828297973e-05,200
200,3.809999907389283e-05,200
200,-3.780002589337528e-05,200
200,-0.0001637000241316855,200
200,-0.0002080000122077763,200
200,2.780000795610249e-05,200
200,0.00010400000610388815,200
200,0.0001398000167682767,200
200,-1.719998545013368e-05,200
200,-3.1800009310245514e-05,200
200,0.0004102000093553215,200
200,-0.00189939999836497,200
200,0.003160000022035092,200
200,-0.00026110000908374786,200
200,-6.139997276477516e-05,200
200,0.0020234999828971922,200
200,-0.0016707000322639942,200
200,-0.00014730001566931605,200
200,0.0012317000073380768,200
200,-0.0016912999853957444,200
200,-0.0002849999873433262,200
200,0.00033489998895674944,200
200,0.00090079999063164,200
200,-0.0014464000123552978,200
200,-6.729998858645558e-05,200
200,6.500000017695129e-05,200
200,-5.750000127591193e-05,200
200,3.640001523308456e-05,200
200,-8.730002446100116e-05,200
200,-0.00018770000315271318,200
200,1.7399986973032355e-05,200
200,0.0001134999911300838,200
200,-0.00015050001093186438,200
200,-8.070003241300583e-05,200
200,-0.0009540999890305102,200
200,0.00034920001053251326,200
200,-3.4400029107928276e-05,200
200,-0.00013649999164044857,200
200,-0.00012770001194439828,200
200,-0.0007119999791029841,200
200,-1.0499992640689015e-05,200
200,-0.0001378000306431204,200
200,0.00038660000427626073,200
200,-0.0004344999906606972,200
200,6.309998570941389e-05,200
200,-0.0012599999899975955,200
200,6.690001464448869e-05,200
200,-0.00012440001592040062,200
200,3.8700003642588854e-05,200
200,0.00010060000931844115,200
200,0.0011158999986946583,200
200,7.929999264888465e-05,200
200,-0.00021009999909438193,200
200,0.0008648000075481832,200
200,-0.00010909998673014343,200
200,-2.3100001271814108e-05,200
200,8.590001380071044e-05,200
200,-0.0001283000165130943,200
200,-9.509999654255807e-05,200
200,0.00011049999739043415,200
200,9.109999518841505e-05,200
200,0.0004689999914262444,200
200,-3.9300008211284876e-05,200
200,-0.0007103999669197947,200
200,-0.00015999999595806003,200
200,-5.22999616805464e-05,200
200,0.000246199982939288,200
200,-0.0001886999816633761,200
200,7.599999662488699e-05,200
200,-0.0009101000032387674,200
200,-0.0003598000039346516,200
200,-0.00019569997675716877,200
200,2.6299996534362435e-05,200
200,-0.00044940001680515707,200
200,-6.880000000819564e-05,200
200,-0.005471700016641989,200
200,0.00039629999082535505,200
200,-1.7399986973032355e-05,200
200,6.739998934790492e-05,200
200,0.00020059998496435583,200
200,-0.0002544999879319221,200
200,-0.00012660000356845558,200
200,0.0001438999897800386,200
200,-5.2800023695454e-05,200
200,0.00011520000407472253,200
200,7.48000165913254e-05,200
200,-2.0799983758479357e-05,200
200,0.00017410001601092517,200
200,0.0005884999700356275,200
200,0.00019900003098882735,200
200,0.0002671999973244965,200
200,-0.00020219999714754522,200
200,0.00033439998514950275,200
200,7.320000440813601e-05,200
200,0.0003595999733079225,200
200,-5.500001134350896e-05,200
200,-0.000228899996727705,200
200,0.0001680999994277954,200
200,-9.099981980398297e-06,200
200,0.00015230002463795245,200
200,-6.769999163225293e-05,200
200,-3.5900011425837874e-05,200
200,0.00018810000619851053,200
200,0.0007540999795310199,200
200,-0.0009685999830253422,200
200,-0.0013361999881453812,200
200,0.00034420000156387687,200
200,-0.0002567000046838075,200
200,-5.909998435527086e-05,200
200,0.00013509998098015785,200
200,0.00016299998969770968,200
200,4.25000034738332e-05,200
200,-0.0005705000075977296,200
200,-2.8600014047697186e-05,200
200,7.149999146349728e-05,200
200,3.060000017285347e-05,200
200,0.0002633000258356333,200
200,-0.0007462000066880137,200
200,0.00048060002154670656,200
200,3.220001235604286e-05,200
